EWN_OFFSET;POS;SAMA_Lemma;Pos_Sentiment_score;Neg_Sentiment_Score;Confidence;ANGER;DISGUST;FEAR;JOY;SADNESS;SURPRISE
06635509;n;mAd~iy~;0.0;0.0;50.0;0.10575463;0.12561661;0.11910160;0.13299674;0.10331577;0.15232727
05702275;n;bAl;0.001312255859375;0.064453125;50.3936767578125;0.11674228;0.14226804;0.07529402;0.10507273;0.11878526;0.16948577
10196965;n;HAlim;0.03125;0.0;100.0;0.03267776;0.18320763;0.06266415;0.09135442;0.10123636;0.29421462
13563746;n;Safowap;0.09033203125;0.0;20.0;0.07109109;0.10452022;0.04551653;0.11904564;0.06273802;0.22327680
02012849;n;rAfiEap;0.09375;0.0;50.0;0.23040553;0.14288320;0.20976964;0.06215840;0.16468189;0.03232104
08459648;n;xayoT;0.0;0.0;53.3203125;0.10920176;0.10955960;0.11158823;0.07742363;0.08144765;0.17711175
10221312;n;haz~Al;0.0;0.0;50.0;0.20757283;0.15519844;0.08641642;0.09973851;0.12979491;0.06414501
07713074;n;>anabap;0.0;0.0;100.0;0.00031898;0.09326071;0.00000000;0.03969781;0.05940895;0.12381787
08945821;n;gAmobiy~;0;0;100;0.02623918;0.10323673;0.75068233;0.05209645;0.06104359;0.00323179
14014990;n;tavAqul;0.2265625;0.1904296875;50.0;0.00432106;0.12783682;0.00586588;0.43244909;0.03630776;0.27751140
02404186;n;Eijol;0.0;0.0625;100.0;0.07385731;0.07779516;0.08356298;0.10274358;0.12170847;0.21456366
08624196;n;>afiykap;0.015625;0.0;50.0;0.15012890;0.14198683;0.12585192;0.21870659;0.08416243;0.09919601
10746581;n;muqoTaE;0;0;50;0.21049455;0.21421399;0.00000000;0.00000000;0.00000000;0.00000000
09285254;n;hutAmap;0.03125;0.0;100.0;0.13163738;0.06379614;0.25934360;0.04377544;0.14468296;0.04077573
00190431;n;quf~ap;0.0;0.0;100.0;0.04766995;0.10108353;0.04281582;0.23752985;0.10947356;0.13991783
09777353;n;wakiyl;0.03125;0.0;56.640625;0.16582409;0.15850534;0.09474559;0.11208012;0.10865515;0.08362443
09892513;n;qabuwdAn;0.1875;0.0;100.0;0.13772511;0.07657042;0.09252306;0.13742196;0.19609037;0.12363950
10345100;n;HADinap;0;0;100;0.10872413;0.09653928;0.03914990;0.39756727;0.15631964;0.06858495
11553419;n;mafar~;0.09375;0.107421875;50.0;0.22660163;0.06293380;0.10647400;0.13706471;0.17844556;0.10809855
14637507;n;filuwr;0;0;100;0.10046875;0.10066527;0.18294427;0.11388840;0.07200121;0.15571984
10271677;n;najiyb;0;0;50;0.06909471;0.07525187;0.03399646;0.35751364;0.06721682;0.14093339
08703454;n;>afogAnisotAn;0.0;0.0;100.0;0.14870368;0.12673538;0.19615132;0.06874896;0.14646221;0.08334120
00330160;n;zufuwf;0;0;100;0.02820020;0.04201409;0.12973104;0.10365610;0.06564524;0.05728772
09036452;n;siyAm;0.0;0.0;100.0;0.08207841;0.08909791;0.12910197;0.19010518;0.12252558;0.11118997
00758335;n;Hasad;0.15625;0.375;100.0;0.03051884;0.09151484;0.07349495;0.06943863;0.12127523;0.08920501
10485440;n;fAjirap;0;0.25;100;0.04267491;0.14005058;0.01488527;0.27091262;0.01546096;0.06662025
00160532;n;<igowA';0.2421875;0.0390625;56.25;0.02210156;0.14716075;0.04462763;0.12480754;0.03258401;0.18404937
00555648;n;Eajal;0.0;0.0625;100.0;0.15370596;0.12634840;0.20229824;0.08517819;0.15383663;0.09400055
05995576;n;liybirAliy~ap;0.0625;0.0;100.0;0.84657967;0.00708737;0.12871456;0.00084715;0.01123663;0.00000000
14796073;n;finiyk;0.0;0.0;100.0;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
00964343;n;muqAtalap;0.0;0.0625;50.0;0.13458592;0.10543481;0.11148938;0.11675777;0.12589375;0.16067090
00719016;n;taSofiyH;0.0;0.0;100.0;0.00000000;0.00000000;0.00000000;0.28847096;0.00000000;0.39181163
01127379;n;xawoD;0.0;0.0;33.0;0.14429604;0.13274802;0.08568921;0.14658773;0.16044090;0.10968131
03681148;n;maHal~iy~;0.0;0.0;100.0;0.09367391;0.06242030;0.10917615;0.13592227;0.16566723;0.23984227
08550862;n;maToraniy~ap;0.125;0;50;0.41122172;0.14998865;0.01661775;0.07240850;0.06971970;0.17508356
09713357;n;filasoTiyniy~;0.0;0.0;100.0;1.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000
05793000;n;taEoliyl;0.0078125;0.0;50.0;0.23035892;0.17800335;0.04923517;0.07154134;0.17716886;0.08758034
14456893;n;qaraE;0.0;0.296875;50.0;0.01557808;0.09611362;0.16905018;0.14288459;0.13478404;0.24994713
07317519;n;zal~ap;0.01171875;0.06250667572021484;50.0;0.08772195;0.10951498;0.13751091;0.12848392;0.11576995;0.14000987
09761403;n;mutafaq~id;0.0625;0.0;50.0;0.17384899;0.13993609;0.15570992;0.10674964;0.18741751;0.09815016
14621446;n;qaTiyEiy~;0.125;0.0;50.0;0.08080920;0.14532305;0.04900597;0.24969747;0.08719923;0.25033308
10169796;n;dumAnojiy~;0;0;50;0.04285508;0.01540545;0.33776635;0.10334739;0.05088431;0.07934048
02975412;n;jirAb;0.003059396520256996;0.06275177001953125;50.0;0.15794095;0.14757190;0.11507473;0.11338093;0.12552482;0.11159718
09977660;n;junAHiy~;0.0;0.125;50.0;0.14137283;0.03149296;0.12865688;0.12760899;0.10223782;0.32785594
09911570;n;kanodu$;0.0;0.09375;100.0;0.01495070;0.01728705;0.01041667;0.12007206;0.21315382;0.54122992
06329506;n;mutawat~ir;0;0;50;0.10115591;0.28615880;0.11889775;0.06881467;0.11273290;0.17137133
01060234;n;<iSodAr;0.0;0.0;50.78125;0.17152603;0.14321147;0.12585446;0.12662573;0.09959542;0.12125797
03079741;n;maqosam;0.03125;0.0;50.0;0.13044996;0.18334450;0.10223899;0.13520248;0.11591732;0.09955453
10604634;n;mutaEaf~in;0.125;0;33;0.05874997;0.04605647;0.21853226;0.16931579;0.03546341;0.15175528
08652480;n;{ixotilA';0.171875;0.0625;50.0;0.05987547;0.09441971;0.05890314;0.24440269;0.16907329;0.13607909
11346710;n;tAwn;0.0;0.0;100.0;0.11306451;0.06375717;0.18227841;0.10178177;0.23681957;0.19196567
03651265;n;qiyAdiy~;0.0;0.0;47.7421875;0.19404233;0.10926928;0.13971727;0.11995026;0.13354492;0.10972020
11439031;n;rawAj;0.0;0.0;50.0;0.12612170;0.17163990;0.11604206;0.11077714;0.12690920;0.08223788
08440630;n;taEas~uf;0.0;0.375;67.0;0.05156600;0.08093907;0.02362203;0.16006884;0.11250736;0.24984201
01077350;n;EaDol;0;0;100;0.15896708;0.15609096;0.14627936;0.12498738;0.09950770;0.11851793
03863657;n;bAloTuw;0.0;0.0;100.0;0.00000000;0.01529039;0.00000000;0.01218432;0.00000000;0.12047807
09263087;n;Tuwnap;0;0;100;0.00000000;0.17740918;0.00000000;0.02377605;0.33016656;0.03616870
08701942;n;>anADuwl;0;0;100;0.00000000;0.00000000;0.00000000;0.05202408;0.83583514;0.11214078
14440137;n;xazaY;0;0.5;100;0.15540032;0.14418448;0.01811640;0.08682535;0.20546478;0.21379596
03548930;n;migofar;0.0;0.0;100.0;0.26879198;0.16961843;0.02227443;0.15270832;0.04998073;0.20223215
05438130;n;$axiyS;0.0;0.0;33.0;0.22669464;0.01210916;0.00000000;0.06166003;0.36347258;0.19637189
10782940;n;fiykotuwr;0.125;0.0;50.0;0.11914293;0.15107303;0.07379646;0.14714242;0.09965000;0.14473496
07997703;n;EA}iliy~;0.0;0.0;50.0;0.11622039;0.07087673;0.13276816;0.14027794;0.16201597;0.15993753
07181935;n;munAzaEap;0.125;0.25;67.0;0.13423514;0.14199071;0.12573894;0.11060375;0.12709594;0.14254868
00996969;n;makAl;0;0;100;0.09185505;0.08212619;0.28576759;0.07955623;0.06411472;0.11597071
00070965;n;gay~ap;0.125;0.150848388671875;50.0;0.18341046;0.13545827;0.08706279;0.13848073;0.09155149;0.11366129
03984234;n;qiy$Aniy;0.125;0;50;0.15971993;0.00338587;0.00000000;0.05180296;0.30383433;0.39299971
07930554;n;mixorAz;0.0;0.0;50.0;0.11809745;0.08970130;0.08361481;0.11675216;0.11468500;0.10238422
04166436;n;miHaf~ap;0.0;0.0;50.0;0.26841270;0.07213192;0.00759621;0.06396735;0.46880641;0.03083955
05834567;n;{isotilohAm;0.02734375;0.015625;50.0;0.04354550;0.08041154;0.04632025;0.13956205;0.07394010;0.30969131
05387544;n;ri}awiy~;0;0;50;0.08086682;0.03810105;0.22719573;0.09694617;0.29162778;0.07998374
10276764;n;majo*uwb;0.0;0.3125;100.0;0.05592667;0.13826962;0.03707927;0.09525174;0.06050915;0.19539240
01147451;n;tanokiyl;0.015625;0.09375;33.0;0.18874209;0.09125755;0.21674528;0.10482164;0.04711983;0.22914401
01014066;n;qibADap;0;0;50;0.09718710;0.05176612;0.04743819;0.40062124;0.15136742;0.14733715
00360485;n;{inokimA$;0.0;0.0;83.5;0.07203759;0.05720477;0.11274963;0.16520898;0.13636586;0.15296718
15120050;n;maTowap;0.01599884033203125;0.0;33.0;0.08819754;0.10343307;0.10663748;0.13815963;0.11899704;0.17509905
01263924;n;wavir;0.0;0.0;33.0;0.10088855;0.02593856;0.13158969;0.14348790;0.39353830;0.03445251
07392783;n;$ano$anap;0.03125;0.0;50.0;0.04483517;0.40669023;0.04681546;0.06508326;0.01755033;0.25979125
01241767;n;mubar~ir;0.0;0.01953125;53.125;0.22298949;0.16577825;0.04434432;0.07972579;0.16676464;0.10206886
05293420;n;muqAwim;0.03125;0.0;56.25;0.05779172;0.08557079;0.06259897;0.16358943;0.07554766;0.11700432
11159819;n;mArotin;0.0;0.0;100.0;0.09647788;0.16402521;0.10231978;0.13294964;0.11415749;0.11280371
06024936;n;xulof;0.0107421875;0.0849609375;50.0;0.18881050;0.17057971;0.06795374;0.18199054;0.09495941;0.06168607
08643015;n;muEotakaf;0.015625;0.001953125;50.0;0.11330935;0.06098211;0.13716536;0.13162725;0.12249155;0.15329993
11316567;n;stiyfin;0;0;50;0.06710030;0.07980903;0.08370717;0.16492061;0.14569020;0.17678153
07010541;n;diyAluwj;0.125;0.0;100.0;0.09043439;0.08175006;0.07428668;0.07011534;0.47102712;0.08482865
14519366;n;jaw~;0.0;0.0;60.8203125;0.11310552;0.11096479;0.14417777;0.13251206;0.09313635;0.11908455
02797881;n;qAEidap;7.62939453125e-06;0.0001373291015625;66.5;0.13191051;0.19641413;0.18777886;0.09504670;0.12304529;0.08895516
03502331;n;sijAf;0.0;0.0;50.0;0.10984471;0.08814571;0.08158013;0.12547994;0.11993053;0.15145368
10217831;n;jA}il;0;0;50;0.00217901;0.02259538;0.00000000;0.17923055;0.08150706;0.36480587
02168245;n;HubAHib;0.0;0.0;50.0;0.00000000;0.01743355;0.01143798;0.26026168;0.01329044;0.52959235
01112420;n;tasowiyq;0.0;0.0;100.0;0.05871317;0.11716983;0.08228116;0.18308794;0.08590383;0.14073709
14656219;n;kiboriytiy~;0;0;50;0.07654295;0.08492628;0.15425500;0.10377407;0.08529220;0.09928496
02168245;n;yarAEap;0.0;0.0;100.0;0.00000000;0.01743355;0.01143798;0.26026168;0.01329044;0.52959235
04409279;n;ru&od;0.0;0.0;50.0;0.14045296;0.13595628;0.03693245;0.20140202;0.13722920;0.07820440
10443170;n;gASib;0.0;0.0;50.0;0.05132203;0.10678505;0.04233207;0.16520324;0.09619020;0.09400955
04123567;n;takay~us;0;0;50;0.03752080;0.19151546;0.12216740;0.07873652;0.22348010;0.07052407
03138344;n;Eatalap;0.0;0.0625;100.0;0.09125296;0.03080464;0.11454541;0.03249068;0.44077989;0.05433912
14405621;n;Ealiy~;0.015625;0.000244140625;62.98828125;0.06836058;0.08553117;0.12618233;0.21842415;0.10806795;0.14237745
03937633;n;>uTum;0.0;0.0;50.0;0.02486613;0.00270924;0.02029994;0.01430593;0.00677416;0.39333381
08859173;n;>ayorlanodA;0.0;0.0;100.0;0.10792208;0.05126940;0.14850526;0.14821303;0.14911735;0.22015213
03640589;n;EaTofap;0.0;0.0;75.0;0.10526651;0.15360763;0.12575129;0.14385499;0.10642803;0.10055732
07695965;n;sandowiyt$;0;0;100;0.01510527;0.06286845;0.03554007;0.11463983;0.04823305;0.11803730
09942431;n;$AriH;0.0;0.0;50.0;0.12074725;0.15236537;0.08328974;0.11056791;0.13017059;0.12694876
05720093;n;juzo}iy~;0.0;0.0;50.0;0.00000000;0.23073747;0.00000000;0.22450031;0.01273412;0.41866148
00248748;n;naqiyE;0.25;0.0;50.0;0.06461654;0.09595768;0.03708153;0.16253669;0.06595214;0.21895082
02894605;n;maroTam;0;0;100;0.08128387;0.08396103;0.02410462;0.09448085;0.18728412;0.18412453
09246883;n;fatoxap;0.03125;0.0;100.0;0.06794700;0.11019698;0.14315370;0.11508185;0.10028538;0.15209881
04666615;n;rujuwliy~ap;0.1875;0.0;50.0;0.00000000;0.20862556;0.01940443;0.21387889;0.00000000;0.48156477
04373894;n;saliyl;0.0;0.0;50.0;0.12381035;0.13428951;0.11651361;0.12891352;0.11389942;0.14363704
04181228;n;kabol;0.0;0.0;50.0;0.01249156;0.11364872;0.08890201;0.11224155;0.13383317;0.23543591
09028062;n;kAtAluwniyA;0;0;100;0.06503573;0.00000000;0.26152471;0.12120657;0.12959535;0.35389166
09963914;n;munas~iq;0;0;100;0.09040365;0.08183493;0.36383905;0.06209532;0.09085109;0.21746233
12874783;n;baniy;0.0;0.0;33.0;0.22826481;0.19271321;0.03909763;0.08895426;0.08967596;0.11119272
06720600;n;buhotAn;0.3125;0.1875;100.0;0.16961129;0.14396513;0.11776248;0.09515425;0.14486530;0.10505397
14925033;n;yaSof;0;0;100;0.08351452;0.09239104;0.10126252;0.10611998;0.08502172;0.14644093
13738327;n;miEo$Ar;0;0;50;0.03495873;0.15964967;0.33864981;0.09837876;0.10213300;0.04462580
06220616;n;{i$otirAkiy~ap;0.0;0.0;100.0;0.26769108;0.00987476;0.22102980;0.16644511;0.02119853;0.24347671
11035957;n;HAyik;0;0;100;0.59218771;0.00000000;0.00000000;0.15343700;0.00000000;0.00000000
13762717;n;lazib;0;0.25;100;0.00559454;0.07288028;0.00000000;0.37519308;0.00417175;0.15455309
00431552;n;muDiy~;0.0001220703125;0.00390625;53.955078125;0.17187189;0.10020129;0.10163624;0.12068262;0.11396202;0.16293226
00128638;n;*ubAbap;0.032470703125;0.001220703125;50.1953125;0.07766156;0.10424451;0.13008727;0.14067082;0.12492969;0.15012805
14038993;n;ragobap;0.11578369140625;0.004150390625;33.4661865234375;0.10729276;0.14431380;0.09468804;0.11918763;0.10040875;0.15549492
05579944;n;kuwE;0.0;0.0;100.0;0.07168997;0.07846443;0.02533482;0.07469996;0.13488309;0.27838426
05249636;n;{ifotitAHiy~;0.06298828125;0.0;50.0;0.11544418;0.08014786;0.05958486;0.19716090;0.09208987;0.20609706
03876519;n;niqA$ap;0.0;0.0;50.0;0.09804755;0.10061383;0.03884340;0.16848637;0.03824179;0.30282084
04374735;n;kaniys;0.0;0.0;100.0;0.08816308;0.11311313;0.07028614;0.08931990;0.09567601;0.31697558
03359008;n;bar~Aq;0.0;0.0;50.0;0.03975127;0.08304282;0.16513767;0.10002828;0.22958164;0.13513904
03539433;n;sab~AT;0.0;0.0;100.0;0.02877344;0.09267730;0.08275122;0.14949444;0.15358874;0.15178063
05218119;n;jiyfap;0;0;100;0.08291870;0.03377738;0.20755897;0.09111094;0.29482600;0.07834725
02748618;n;>asobiriyn;0.0;0.0;100.0;0.11486997;0.02980655;0.03959112;0.17874336;0.07301649;0.09599005
03802393;n;$A$;0;0;50;0.00000000;0.00000000;0.00000000;0.49648747;0.00000000;0.50351253
13617952;n;stAnodard;0.03125;0.0;100.0;0.12552890;0.15079651;0.09099567;0.14594990;0.12606825;0.14096088
01072236;n;Haziyn;0.1875;0.375;50.0;0.14884552;0.02422886;0.17622913;0.06988907;0.18770055;0.10866621
01086081;n;nawol;0.1015625;0.03125;50.0;0.06508930;0.11707685;0.03737124;0.20847452;0.07935451;0.19944087
09083390;n;$iykAguw;0.0;0.0;100.0;0.08690804;0.05321165;0.08234141;0.14279801;0.21392491;0.08681394
10319796;n;faH~Am;0.0;0.0;33.0;0.09524407;0.12763068;0.21595211;0.20110780;0.18352588;0.06307400
04956110;n;HaSiyr;0.0;0.0078125;100.0;0.01657421;0.08981254;0.14447959;0.10994199;0.14657206;0.28067427
07320622;n;munAwalap;0.0625;0.015625;50.0;0.09317430;0.07408360;0.07524683;0.17430576;0.25949572;0.10304968
03346455;n;musotawoqad;0;0;100;0.03739498;0.07085125;0.18474780;0.09217803;0.00000000;0.03587630
07014320;n;dufuwq;0.25;0.0;50.0;0.02671492;0.02618290;0.01099371;0.65587600;0.10772071;0.01414388
09969218;n;kuwnot;0.0625;0.0;100.0;0.15715716;0.19543797;0.12914502;0.12871778;0.11111229;0.07730911
02122948;n;quTayoTap;0;0;100;0.01709470;0.07154392;0.01663086;0.19334518;0.01653789;0.10099941
01053920;n;sukonaY;0.0;0.0;100.0;0.16695226;0.11861138;0.09090433;0.10300612;0.15208270;0.15570918
10026553;n;HAjib;0.0;0.0;100.0;0.04789907;0.09412536;0.05012792;0.09446401;0.06503592;0.29707076
02815600;n;xaraz;0.0;0.0;100.0;0.00000000;0.00000000;0.00000000;0.29752920;0.00000000;0.00000000
10794014;n;>adiyb;0;0;100;0.07625020;0.11848859;0.08514597;0.12320263;0.10176747;0.21666847
07094093;n;xafoqap;0.0001220703125;0.0;50.0;0.09759193;0.09282616;0.03995757;0.26266465;0.13616405;0.09091818
07414922;n;mulAqAp;0;0.125;67;0.16646529;0.13919564;0.11903541;0.11837702;0.14266692;0.10201826
02952585;n;kAnotiyn;0.0;0.0;100.0;0.10472495;0.03382354;0.07050388;0.09436201;0.28874765;0.18673526
00302394;n;mutaTAyr;0;0;100;0.10018974;0.10312811;0.14730091;0.15173635;0.15802050;0.11012686
11158364;n;marokiyz;0.0625;0.0;100.0;0.06434587;0.34125693;0.00000000;0.13539441;0.06977744;0.25978388
02675657;n;<ilofiys;0;0;100;0.08689106;0.05036287;0.04746400;0.23725165;0.09037151;0.21215485
08642517;n;mujAwarap;0.0;0.033203125;50.0;0.13637903;0.09851286;0.18666587;0.10933270;0.15801391;0.10598095
03326795;n;lubodap;0;0;100;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
04485082;n;>uvofiy~ap;0;0;50;0.05015339;0.15850627;0.00000000;0.07547432;0.05589734;0.45350497
15236859;n;xariyf;0.0;0.0;100.0;0.04337124;0.05670557;0.15945580;0.09758161;0.18490485;0.10752318
10256537;n;muboTil;0;0.625;50;0.13705129;0.17375539;0.06625449;0.10172649;0.05390370;0.08597332
06818747;n;Halam;0.0009765625;0.0;33.0;0.10135936;0.14202200;0.01491565;0.32161890;0.10586162;0.08202776
03404449;n;furon;0.0;0.0;50.0;0.07068500;0.13029963;0.03800689;0.05688620;0.36111809;0.18473750
01670092;n;gayolam;0;0;100;0.06274696;0.00000000;0.00271160;0.01489976;0.75667051;0.01458165
09877288;n;silof;0;0;100;0.16316031;0.04745458;0.11108488;0.10734603;0.20884511;0.04857140
09429387;n;faS~;3.0517578125e-05;0.0;50.00038146972656;0.10829079;0.11236362;0.10333843;0.12374328;0.11026902;0.16732960
01069980;n;SiyAmiy~;0;0;100;0.08557338;0.13334547;0.09913566;0.18933521;0.11508728;0.16437796
06805297;n;mugan~iy;0.0;0.0;100.0;0.03960053;0.08048192;0.07284125;0.22444518;0.11494987;0.14472161
05016171;n;HarArap;0.0361328125;0.011474609375;33.5234375;0.06521593;0.14288950;0.12364290;0.12801381;0.15125422;0.16931939
00745637;n;wabiyl;0.28125;0.5;50.0;0.14608708;0.14682770;0.08355181;0.09192976;0.06119381;0.22792152
11311173;n;sbiylobirj;0;0;100;0.03788051;0.07422338;0.01250742;0.41717289;0.08755217;0.08173319
15218272;n;ramaDAn;0.0;0.0;100.0;0.08281564;0.02332336;0.11387886;0.19170112;0.20611621;0.21099829
07356676;n;takoviyr;0.0;0.0234375;50.0;0.11547198;0.10056928;0.08054067;0.14827134;0.13101380;0.25792293
00620424;n;jizArap;0.0;0.0625;100.0;0.35602768;0.04231221;0.07644973;0.05992517;0.20692379;0.14179801
00797361;n;mAraTuwn;0.0;0.0;100.0;0.14167199;0.04611238;0.17850579;0.06905846;0.32336486;0.10294977
02998563;n;<irodab~ap;0;0;100;0.09074869;0.06034347;0.03759032;0.13560686;0.14680788;0.29617396
07519040;n;<iEonAt;0;0.5;100;0.34656472;0.14284707;0.05707528;0.11311906;0.09623404;0.06151737
14840755;n;<isoTaqis;0.01171875;0.0625;100.0;0.11210672;0.11652562;0.14069798;0.14621237;0.07494396;0.14846663
10724372;n;trAnsofiyr;0.0;0.0;100.0;0.17484310;0.17267698;0.09752399;0.14642560;0.13676373;0.08957722
07499930;n;muSAfAp;0.4348984375;0.2135390625;33.0;0.09233252;0.18286768;0.10982812;0.18193114;0.06338802;0.13953717
02692232;n;maTAr;0.0;0.0;62.5;0.08792709;0.06795556;0.13362660;0.24010645;0.11523754;0.20900678
10406391;n;baToriyarok;0.03125;0.0;100.0;0.15156332;0.18568904;0.09993880;0.14530579;0.06887047;0.10341505
05829782;n;faraj;0.4375;0.125;100.0;0.04754915;0.08378682;0.06870081;0.15245333;0.10197211;0.24822435
04713118;n;rifA';0.1796875;0.0078125;50.0;0.05609729;0.12079160;0.14507333;0.09993685;0.06162783;0.27935743
08902196;n;kAronAtAkA;0;0;100;0.05003577;0.03336137;0.07013530;0.31791745;0.09476683;0.12833119
09777012;n;maboEav;0.0;0.00048828125;50.0;0.11008155;0.11424854;0.13728399;0.12259077;0.15638064;0.12815020
02964389;n;$aHonap;0.0;0.0;37.25;0.09548029;0.10886427;0.06094484;0.11334454;0.12515745;0.34088588
13913427;n;rAy;0.0;0.0;100.0;0.10291649;0.08122429;0.08098544;0.23131427;0.11231039;0.16623434
14413265;n;HafAwap;0.3125;0.0;100.0;0.08604415;0.10427098;0.06761980;0.12750162;0.08137478;0.19544708
07512039;n;ba$A$ap;0.5;0.0;50.0;0.04038266;0.25378297;0.01537267;0.13642545;0.05737003;0.15715750
05060189;n;tasar~uE;0.0;0.0625;100.0;0.15370596;0.12634840;0.20229824;0.08517819;0.15383663;0.09400055
13720600;n;Hajariy~;0.0;0.0;50.0;0.10699381;0.15396917;0.07757125;0.11894276;0.12400770;0.09916277
13405166;n;jariydap;0.0;0.0;62.5;0.13103333;0.13602313;0.11200296;0.09187108;0.12311308;0.10387832
00491713;n;kAziynuw;0.0;0.0;50.0;0.12312360;0.08384400;0.13346535;0.13264287;0.10318779;0.10445479
05162985;n;xusor;0.0;0.19000244140625;50.0;0.11697518;0.08922750;0.18264840;0.14621963;0.20046374;0.08460595
07396822;n;naboD;0.0009765625;0.078125;36.140625;0.01432994;0.03008596;0.10720697;0.05930606;0.19449954;0.07165015
14475661;n;kariyhap;0.0;0.421875;50.0;0.08432540;0.06855542;0.17619706;0.07670019;0.08444825;0.24356867
10526927;n;qAri};3.814697265625e-06;0.0;100.0;0.08853077;0.11687681;0.10446656;0.13298570;0.10780957;0.17462493
07262108;n;dariy}ap;0.0;0.0;100.0;0.13028274;0.07799547;0.11910178;0.12151601;0.19288266;0.14151550
05853449;n;ZAhir;0.375;0.125;100;0.04099552;0.05605580;0.14010436;0.17560713;0.10733627;0.11400379
08437515;n;Eariynap;0.0;0.0625;50.0;0.07989204;0.08507765;0.04261292;0.09710748;0.23475394;0.10631020
05000116;n;dasAmap;0;0.125;50;0.00000000;0.00000000;0.00000000;1.00000000;0.00000000;0.00000000
14363785;n;vifonap;0.0;0.0;100.0;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000
05597980;n;Eajiyl;0;0;100;0.00000000;0.07811932;0.00000000;0.38877334;0.10697876;0.04734831
04913738;n;furuwsap;0.5;0.0625;50.0;0.01274711;0.00090801;0.00000000;0.10256424;0.19954095;0.15967033
09945905;n;>aliyf;0.0;0.0;37.25;0.05335360;0.03135463;0.02800329;0.05944680;0.03516842;0.71071230
07475870;n;laTomap;0.00390625;0.09423828125;33.0;0.12101129;0.08628537;0.12529951;0.16093305;0.08733704;0.10021852
13902482;n;$abAp;0;0;50;0.09747633;0.08434830;0.13434069;0.15773027;0.10865231;0.15690177
13748128;n;Ei$oruwn;0.0;0.0;50.0;0.09682789;0.07993655;0.05445252;0.11850843;0.11779664;0.16709894
09405949;n;>aHomar;0.03125;0.21875;100.0;0.09852433;0.07317826;0.06774954;0.21008492;0.09172447;0.12218046
04299370;n;mirobaT;0.0;0.0;53.125;0.08680104;0.12886696;0.10707205;0.17005902;0.13413280;0.13742624
04981658;n;xAtam;0.03125190734863281;0.0;50.0;0.05912295;0.11386581;0.09433230;0.12627932;0.14386972;0.14142613
14849655;n;zumur~ud;0.0;0.0;100.0;0.27827203;0.16576473;0.02743455;0.08667038;0.03317923;0.05657070
06776138;n;muloHap;0.0;0.0;50.0;0.05851646;0.06811117;0.03494699;0.12288829;0.05795695;0.28526747
03599351;n;jiymiy;0;0;100;0.11834440;0.09891717;0.07664056;0.16832818;0.08962311;0.07819682
07378781;n;qafoqafap;0.0;0.0;50.0;0.04335517;0.05051096;0.07407192;0.19435336;0.12886330;0.14346880
13904665;n;TAs;6.103515625e-05;1.52587890625e-05;50.0;0.03546268;0.06342678;0.03555157;0.20892584;0.08708386;0.16043882
10410996;n;qarawiy~;0.001953125;0.03125;50.0;0.22326357;0.10663915;0.09541713;0.11192306;0.17491740;0.11918600
07414566;n;ta$omiyE;0.0;0.0;100.0;0.00000000;0.00000000;0.38383730;0.20513263;0.05026281;0.11836483
00796886;n;wakod;0.0234375;0.015625;50.0;0.11400357;0.14159035;0.08886248;0.13891694;0.09581114;0.17091381
00420477;n;{iDoTihAd;0.0625;0.09375;53.125;0.12780430;0.15540256;0.02845089;0.07872521;0.13044856;0.23019098
09762101;n;mu$otakaY;0;0;100;0.32922224;0.05595409;0.16095447;0.08285657;0.13902871;0.05458504
11502102;n;hutuwn;0;0;67;0.04982857;0.04536267;0.18727785;0.11844145;0.45282786;0.03324420
00878221;n;waSowaSap;0.125;0;50;0.03110749;0.14740225;0.03683191;0.16916780;0.04653011;0.19588100
09505418;n;<il`h;0.0;0.0;75.0;0.07774849;0.05054966;0.08297820;0.17140859;0.04702977;0.17576058
05102435;n;maHonaY;0.0;0.0;50.0;0.08029667;0.02289317;0.09949014;0.10892666;0.04063445;0.22206218
14423740;n;sadaf;0.046875;0.0693359375;50.0;0.03880038;0.06709800;0.07781885;0.10770352;0.09693150;0.17561731
13746512;n;<ikos;0.0;0.0;100.0;0.06624181;0.08581450;0.09193920;0.14565834;0.09771526;0.14731462
10885006;n;kArotir;0.0;0.0;100.0;0.03516175;0.03731418;0.17805057;0.11430112;0.02744945;0.05346151
05617310;n;qawod;0.0;0.0;100.0;0.14549316;0.13033446;0.09260284;0.12456592;0.08723849;0.18247705
01240210;n;$afAEap;0.0;0.0;50.0;0.11424690;0.17433603;0.07156622;0.20695112;0.16041969;0.13979621
07707451;n;nabAtiy~;0.0;0.09375;50.0;0.09713057;0.04781884;0.04600184;0.12246086;0.14932537;0.17437459
07126521;n;*ulo*ul;0.0;0.0;50.0;0.04035557;0.11072860;0.00453546;0.10381292;0.04540857;0.27393283
09269972;n;TuHol;0.0;0.0;50.0;0.30306528;0.16264738;0.04007738;0.08809599;0.07146340;0.07491270
04904352;n;rahow;0.03515625;0.005859375;98.96875;0.22598985;0.13853184;0.20352917;0.06373506;0.17030482;0.03948599
